Auto Impedances,,,,,,Rail Access Impedances,,,,,,Air Access Impedances,,,,,,Bus Access Impedances,,,,
ZONE 1,ZONE 2,ZONE PAIR,Dist (mile),CongTT (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min)
156,191,156191,263.6954363,305.2587435,,176,MNM,176MNM,107.3807563,106.7126354,,,,,,,,,,,,
156,192,156192,89.17583427,101.8882926,,176,WIN,176WIN,100.3439362,108.4268304,,,,,,,,,,,,
156,193,156193,259.6555282,284.6145806,,176,DPE,176DPE,104.754309,112.4347304,,,,,,,,,,,,
156,194,156194,312.6457291,345.9157244,,176,CBS,176CBS,113.3785044,113.9001866,,,,,,,,,,,,
156,195,156195,103.7648575,121.982629,,176,FDL,176FDL,109.0377093,114.7995259,,,,,,,,,,,,
156,196,156196,352.7275998,360.1335373,,176,GBY,176GBY,107.1191414,115.9445717,,,,,,,,,,,,
156,197,156197,362.8648811,371.6764287,,176,WPN,176WPN,107.2438212,116.8022239,,,,,,,,,,,,
156,198,156198,197.2508152,206.7552239,,176,MSN,176MSN,124.0258805,118.5722665,,,,,,,,,,,,
156,199,156199,161.5663208,167.7985678,,176,SMD,176SMD,124.1920732,118.7716977,,,,,,,,,,,,
156,200,156200,172.0907137,200.2511619,,176,BVD,176BVD,112.0616746,122.8250116,,,,,,,,,,,,
157,158,157158,73.96693119,78.2103932,,176,MTC,176MTC,131.6929966,137.2428032,,,,,,,,,,,,
157,159,157159,161.6109281,159.1735342,,176,OCO,176OCO,133.2662186,141.1801502,,,,,,,,,,,,
157,160,157160,57.39717206,61.2677464,,176,JVL,176JVL,154.7849003,143.1836138,,,,,,,,,,,,
157,161,157161,325.852302,323.7634453,,176,RMN,176RMN,154.7222396,146.4477816,,,,,,,,,,,,
157,162,157162,208.3750636,225.0598356,,176,RDW,176RDW,142.7030335,151.1652292,,,,,,,,,,,,
157,163,157163,265.3186628,268.4903577,,176,SHB,176SHB,144.8066129,151.9992102,,,,,,,,,,,,
157,164,157164,318.2645964,310.493233,,176,BET,176BET,172.2127945,159.5750229,,,,,,,,,,,,
157,165,157165,253.1822284,247.6256657,,176,MSP,176MSP,168.5082282,161.2713852,,,,,,,,,,,,
157,166,157166,213.9594149,219.7088625,,176,MWI,176MWI,154.078731,161.9926627,,,,,,,,,,,,
157,167,157167,268.9612216,289.7896724,,176,MSL,176MSL,172.9687513,164.4998661,,,,,,,,,,,,
157,168,157168,278.1531623,273.5414605,,176,RCK,176RCK,188.4974649,174.748607,,,,,,,,,,,,
157,169,157169,82.70188988,97.51267936,,176,MKE,176MKE,187.19788,175.1703903,,,,,,,,,,,,
157,170,157170,125.5817623,121.4378768,,176,MKA,176MKA,193.0258816,180.8641145,,,,,,,,,,,,
157,171,157171,138.5442938,154.1011431,,176,SVT,176SVT,205.6421299,197.7128636,,,,,,,,,,,,
157,172,157172,211.8310525,210.0330063,,176,SCD,176SCD,235.2680249,225.1468537,,,,,,,,,,,,
157,173,157173,273.3527719,294.403933,,176,GLN,176GLN,252.0436479,237.098647,,,,,,,,,,,,
157,174,157174,377.8131352,376.0954883,,176,LAN,176LAN,241.5844456,246.0144656,,,,,,,,,,,,
157,175,157175,351.549856,354.3470856,,176,DUL,176DUL,242.576498,246.1509575,,,,,,,,,,,,
157,176,157176,158.1274371,166.9403646,,176,CHI,176CHI,263.9150856,246.8075056,,,,,,,,,,,,
157,177,157177,251.2211819,258.5687201,,176,DUU,176DUU,245.7073452,250.0810294,,,,,,,,,,,,
157,178,157178,190.6783929,206.0948442,,176,EMI,176EMI,239.2576178,250.253798,,,,,,,,,,,,
157,179,157179,68.61647011,82.81238231,,176,HKM,176HKM,249.8300544,254.8066099,,,,,,,,,,,,
157,180,157180,247.8644136,256.4922164,,176,HGH,176HGH,250.3926137,255.4092268,,,,,,,,,,,,
157,181,157181,32.70492084,37.27627505,,176,MQT,176MQT,266.0311796,277.2973241,,,,,,,,,,,,
157,182,157182,275.8381926,308.6820375,,177,OSU,177OSU,7.522063606,8.420895714,,,,,,,,,,,,
157,183,157183,330.2876299,327.440687,,177,OSH,177OSH,11.17668943,11.94935155,,,,,,,,,,,,
157,184,157184,225.6644218,221.3735663,,177,APP,177APP,23.36896216,24.21017397,,,,,,,,,,,,
157,185,157185,336.5467453,376.1256392,,177,FDL,177FDL,28.95996445,29.30177673,,,,,,,,,,,,
157,186,157186,131.7668232,142.307545,,177,WAU,177WAU,35.5304396,35.54865257,,,,,,,,,,,,
157,187,157187,27.86686968,32.12111227,,177,WPN,177WPN,38.10572974,38.54284053,,,,,,,,,,,,
157,188,157188,174.7367139,171.7165645,,177,DPE,177DPE,46.67056419,47.00476308,,,,,,,,,,,,
157,189,157189,299.6686972,292.3431196,,177,BVD,177BVD,52.36487632,52.79087097,,,,,,,,,,,,
157,190,157190,90.97886165,109.5109521,,177,GBY,177GBY,53.82639655,55.34689525,,,,,,,,,,,,
157,191,157191,230.2803536,256.1084615,,177,SHW,177SHW,54.74470444,56.3511536,,,,,,,,,,,,
157,192,157192,151.5417516,174.3771115,,177,MTC,177MTC,60.8932518,61.74985402,,,,,,,,,,,,
157,193,157193,279.8144455,300.5709186,,177,WSF,177WSF,62.67195345,61.98093499,,,,,,,,,,,,
157,194,157194,301.4796464,332.5290595,,177,SVU,177SVU,61.8808498,62.75500037,,,,,,,,,,,,
157,195,157195,54.48488986,65.54994966,,177,SVP,177SVP,62.19468743,63.13160553,,,,,,,,,,,,
157,196,157196,394.4975171,390.7794524,,177,CBS,177CBS,65.66104658,66.21825963,,,,,,,,,,,,
157,197,157197,404.6347984,402.3223438,,177,SHB,177SHB,64.72886807,66.50146108,,,,,,,,,,,,
157,198,157198,239.0207325,237.4011391,,177,WIT,177WIT,68.02227934,68.41094601,,,,,,,,,,,,
157,199,157199,203.3362381,198.444483,,177,POG,177POG,78.88253042,79.54508187,,,,,,,,,,,,
157,200,157200,144.6615389,154.9749585,,177,OCO,177OCO,82.58647377,82.88767377,,,,,,,,,,,,
158,159,158159,148.3661407,149.1723898,,177,WSU,177WSU,86.71462703,84.16068417,,,,,,,,,,,,
158,160,158160,102.6002732,107.8379265,,177,MKE,177MKE,91.2241352,92.80921258,,,,,,,,,,,,
158,161,158161,327.8622009,329.8830595,,177,WDL,177WDL,85.93191227,93.34986462,,,,,,,,,,,,
158,162,158162,270.6839947,287.6231517,,177,WSJ,177WSJ,95.12651485,94.11805557,,,,,,,,,,,,
158,163,158163,267.3285617,274.6099718,,177,MSN,177MSN,93.3321357,95.59054586,,,,,,,,,,,,
158,164,158164,320.2744953,316.6128471,,177,SMD,177SMD,94.58447774,95.74115632,,,,,,,,,,,,
158,165,158165,255.1921273,253.7452798,,177,MKA,177MKA,98.5756694,100.4956694,,,,,,,,,,,,
158,166,158166,272.007516,280.4085427,,177,TOH,177TOH,102.201174,103.5728076,,,,,,,,,,,,
158,167,158167,293.5028472,307.8485459,,177,MWI,177MWI,103.3989862,103.7001862,,,,,,,,,,,,
158,168,158168,280.1630611,279.6610747,,177,JVL,177JVL,111.4501555,113.6638127,,,,,,,,,,,,
158,169,158169,159.4818211,167.3152811,,177,SVT,177SVT,117.2513851,117.7779248,,,,,,,,,,,,
158,170,158170,183.6298634,182.1375569,,177,ABB,177ABB,116.311947,119.4538136,,,,,,,,,,,,
158,171,158171,213.794225,230.8845878,,177,BET,177BET,128.8780496,130.0552218,,,,,,,,,,,,
158,172,158172,213.8409514,216.1526205,,177,LSE,177LSE,143.3174951,141.062354,,,,,,,,,,,,
158,173,158173,303.3486708,322.2729376,,177,RCK,177RCK,145.1627201,145.2288058,,,,,,,,,,,,
158,174,158174,379.8230341,382.2151025,,177,SNY,177SNY,146.4681176,149.6099842,,,,,,,,,,,,
158,175,158175,353.5597549,360.4666997,,177,WIN,177WIN,167.2275129,163.9700896,,,,,,,,,,,,
158,176,158176,203.820336,213.0470759,,177,GLN,177GLN,166.6279031,166.0175316,,,,,,,,,,,,
158,177,158177,258.2580808,271.02096,,177,EUC,177EUC,177.7065093,168.4686386,,,,,,,,,,,,
158,178,158178,252.9873241,268.6581603,,177,CHP,177CHP,183.1164581,174.960577,,,,,,,,,,,,
158,179,158179,84.6254013,100.1632288,,177,CHI,177CHI,186.1113408,184.7381902,,,,,,,,,,,,
158,180,158180,225.1953125,242.6290362,,177,MNM,177MNM,200.4745012,190.0111404,,,,,,,,,,,,
158,181,158181,67.13802196,70.92079518,,177,EMI,177EMI,193.347873,194.7718306,,,,,,,,,,,,
158,182,158182,338.1471238,371.2453536,,177,RMN,177RMN,209.1599844,199.1513126,,,,,,,,,,,,
158,183,158183,332.2975287,333.5603012,,177,RDW,177RDW,229.4927783,226.9722718,,,,,,,,,,,,
158,184,158184,227.6743207,227.4931804,,177,MQT,177MQT,230.7504348,234.4667411,,,,,,,,,,,,
158,185,158185,411.7966765,452.9090838,,177,LAN,177LAN,236.7817008,238.1637008,,,,,,,,,,,,
158,186,158186,194.0757544,204.8708611,,177,MSP,177MSP,261.601973,244.5698902,,,,,,,,,,,,
158,187,158187,90.17580087,94.68442832,,177,MSL,177MSL,266.0624962,247.7983711,,,,,,,,,,,,
158,188,158188,176.7466128,177.8361787,,177,HKM,177HKM,262.2175035,263.9127057,,,,,,,,,,,,
158,189,158189,301.6785961,298.4627338,,177,HGH,177HGH,262.7800628,264.5153226,,,,,,,,,,,,
158,190,158190,106.9877928,126.8617987,,177,SCD,177SCD,328.3617697,308.4453588,,,,,,,,,,,,
158,191,158191,292.5892848,318.6717776,,177,DUL,177DUL,319.5882428,325.0142824,,,,,,,,,,,,
158,192,158192,124.7423172,138.0657706,,177,DUU,177DUU,322.71909,328.9443543,,,,,,,,,,,,
158,193,158193,303.4353444,321.3801099,,178,WSJ,178WSJ,31.24189005,32.42117579,,,,,,,,,,,,
158,194,158194,356.4255452,382.6812537,,178,WSU,178WSU,38.47377787,38.9295472,,,,,,,,,,,,
158,195,158195,67.76104133,76.03021687,,178,WIT,178WIT,59.31212556,59.76789489,,,,,,,,,,,,
158,196,158196,396.5074159,396.8990666,,178,SVP,178SVP,63.76171747,61.53182584,,,,,,,,,,,,
158,197,158197,406.6446973,408.4419579,,178,SVU,178SVU,64.07555511,61.908431,,,,,,,,,,,,
158,198,158198,241.0306314,243.5207532,,178,ABB,178ABB,62.34545793,62.80122725,,,,,,,,,,,,
158,199,158199,205.346137,204.5640971,,178,WAU,178WAU,90.05865064,87.97869008,,,,,,,,,,,,
158,200,158200,206.9704701,217.5382746,,178,SHW,178SHW,88.43970047,89.28490547,,,,,,,,,,,,
159,160,159160,219.3361002,217.9788034,,178,SNY,178SNY,89.94332859,90.39909792,,,,,,,,,,,,
159,161,159161,179.4960602,180.7106697,,178,WSF,178WSF,113.4971645,105.2313829,,,,,,,,,,,,
159,162,159162,135.6098218,160.02866,,178,CHP,178CHP,115.5229468,116.7220439,,,,,,,,,,,,
159,163,159163,118.962421,125.4375821,,178,APP,178APP,123.1443671,124.6307482,,,,,,,,,,,,
159,164,159164,171.9083546,167.4404573,,178,GBY,178GBY,122.5448015,124.9782695,,,,,,,,,,,,
159,165,159165,106.8259866,104.57289,,178,DPE,178DPE,124.7149691,126.3583373,,,,,,,,,,,,
159,166,159166,319.188343,345.0852119,,178,MWI,178MWI,116.3642248,126.8380487,,,,,,,,,,,,
159,167,159167,145.1367065,158.6761561,,178,POG,178POG,138.6979353,127.6372873,,,,,,,,,,,,
159,168,159168,131.7969205,130.4886849,,178,EUC,178EUC,124.7567204,127.8025722,,,,,,,,,,,,
159,169,159169,117.6696481,122.945538,,178,OCO,178OCO,121.3817373,130.474852,,,,,,,,,,,,
159,170,159170,287.5206904,278.1489338,,178,OSU,178OSU,132.7104685,131.5111271,,,,,,,,,,,,
159,171,159171,215.956052,227.9432018,,178,OSH,178OSH,136.3650943,135.0395829,,,,,,,,,,,,
159,172,159172,65.47481069,66.98023069,,178,TOH,178TOH,133.8893851,137.938188,,,,,,,,,,,,
159,173,159173,154.9825301,173.1005479,,178,WDL,178WDL,145.7473172,141.44207,,,,,,,,,,,,
159,174,159174,231.4568934,233.0427127,,178,MNM,178MNM,139.9317122,142.3076169,,,,,,,,,,,,
159,175,159175,205.1936142,211.2943099,,178,FDL,178FDL,154.1483694,152.3920081,,,,,,,,,,,,
159,176,159176,55.45419528,63.8746861,,178,LAN,178LAN,154.5721057,157.8775478,,,,,,,,,,,,
159,177,159177,109.8919401,121.8485702,,178,MTC,178MTC,161.6556567,159.0748386,,,,,,,,,,,,
159,178,159178,141.5801511,159.6504886,,178,CBS,178CBS,167.4321645,159.3437597,,,,,,,,,,,,
159,179,159179,99.90077168,109.6418571,,178,WPN,178WPN,163.2941346,161.6330719,,,,,,,,,,,,
159,180,159180,94.42517179,111.9070979,,178,MSN,178MSN,178.0795406,164.0158396,,,,,,,,,,,,
159,181,159181,186.676849,184.9114521,,178,SMD,178SMD,178.2457333,164.2152708,,,,,,,,,,,,
159,182,159182,218.4419508,246.1714619,,178,HKM,178HKM,162.8177145,166.6696921,,,,,,,,,,,,
159,183,159183,183.9313881,184.3879114,,178,HGH,178HGH,163.3802738,167.272309,,,,,,,,,,,,
159,184,159184,79.30818004,78.32079067,,178,EMI,178EMI,166.0242779,167.8170048,,,,,,,,,,,,
159,185,159185,306.0975035,346.5787493,,178,BVD,178BVD,166.1153347,168.2685847,,,,,,,,,,,,
159,186,159186,81.29910497,89.30716344,,178,LSE,178LSE,175.0057062,175.4277343,,,,,,,,,,,,
159,187,159187,139.4900585,135.9802219,,178,SHB,178SHB,186.099273,181.2841782,,,,,,,,,,,,
159,188,159188,28.38047214,28.66378891,,178,WIN,178WIN,175.454892,183.4116509,,,,,,,,,,,,
159,189,159189,153.3124554,149.290344,,178,JVL,178JVL,208.8385604,188.6271869,,,,,,,,,,,,
159,190,159190,92.39393351,100.7699513,,178,MQT,178MQT,179.0188397,189.1604063,,,,,,,,,,,,
159,191,159191,163.5991118,193.0915059,,178,RDW,178RDW,195.1529894,192.4897301,,,,,,,,,,,,
159,192,159192,53.89982343,57.14712779,,178,MSP,178MSP,201.0591841,196.8663667,,,,,,,,,,,,
159,193,159193,155.0692037,172.2077201,,178,MSL,178MSL,205.5197072,200.0948476,,,,,,,,,,,,
159,194,159194,208.0594046,233.5088639,,178,BET,178BET,226.2664545,205.018596,,,,,,,,,,,,
159,195,159195,205.070818,209.4884667,,178,DUL,178DUL,204.0204538,206.7603961,,,,,,,,,,,,
159,196,159196,248.1412753,247.7266768,,178,DUU,178DUU,207.151301,210.690468,,,,,,,,,,,,
159,197,159197,258.2785566,259.2695682,,178,MKE,178MKE,216.4125401,215.899444,,,,,,,,,,,,
159,198,159198,92.66449069,94.34836344,,178,RCK,178RCK,242.551125,220.1921801,,,,,,,,,,,,
159,199,159199,56.97999633,55.39170735,,178,MKA,178MKA,223.7640743,223.5859008,,,,,,,,,,,,
159,200,159200,87.38438922,99.53380422,,178,RMN,178RMN,226.5541955,231.3067865,,,,,,,,,,,,
160,161,160161,383.5774741,382.5687146,,178,SVT,178SVT,242.43979,240.8681562,,,,,,,,,,,,
160,162,160162,266.1002356,283.8651049,,178,SCD,178SCD,235.0109807,243.6260482,,,,,,,,,,,,
160,163,160163,323.0438349,327.2956269,,178,GLN,178GLN,306.097308,282.5422202,,,,,,,,,,,,
160,164,160164,375.9897685,369.2985022,,178,CHI,178CHI,317.9687457,292.2510787,,,,,,,,,,,,
160,165,160165,310.9074005,306.4309349,,179,RDW,179RDW,27.01306655,29.21544702,,,,,,,,,,,,
160,166,160166,208.0292428,224.4294447,,179,MNM,179MNM,42.56721062,43.63351295,,,,,,,,,,,,
160,167,160167,326.6863937,348.5949416,,179,WIN,179WIN,42.5651989,46.47575342,,,,,,,,,,,,
160,168,160168,335.8783343,332.3467298,,179,EUC,179EUC,50.00120245,53.3687395,,,,,,,,,,,,
160,169,160169,140.0990619,158.7804258,,179,CHP,179CHP,59.23497598,64.44926774,,,,,,,,,,,,
160,170,160170,119.6515902,126.158459,,179,MSP,179MSP,65.28226125,73.34202905,,,,,,,,,,,,
160,171,160171,156.3289518,178.8714184,,179,LSE,179LSE,71.32201304,75.19964468,,,,,,,,,,,,
160,172,160172,269.5562245,268.8382756,,179,MSL,179MSL,69.74278437,76.5705099,,,,,,,,,,,,
160,173,160173,331.0779439,353.2092023,,179,RMN,179RMN,73.54249764,78.85748242,,,,,,,,,,,,
160,174,160174,435.5383072,434.9007576,,179,SNY,179SNY,84.81459423,90.77221377,,,,,,,,,,,,
160,175,160175,409.2750281,413.1523548,,179,TOH,179TOH,107.5915377,106.8730354,,,,,,,,,,,,
160,176,160176,215.8526091,225.7456338,,179,ABB,179ABB,114.9707648,120.9283843,,,,,,,,,,,,
160,177,160177,308.946354,317.3739894,,179,WDL,179WDL,152.0986057,144.8136088,,,,,,,,,,,,
160,178,160178,232.942565,258.9832992,,179,SCD,179SCD,141.1680579,146.4146976,,,,,,,,,,,,
160,179,160179,121.7526422,139.140262,,179,SVU,179SVU,145.7843677,150.2814469,,,,,,,,,,,,
160,180,160180,305.5895856,315.2974856,,179,SVP,179SVP,146.0982054,150.6580521,,,,,,,,,,,,
160,181,160181,36.95126283,38.99944838,,179,WSJ,179WSJ,146.6160328,153.0395359,,,,,,,,,,,,
160,182,160182,323.5441494,358.3793158,,179,WSU,179WSU,152.2890848,158.2467043,,,,,,,,,,,,
160,183,160183,388.0128019,386.2459563,,179,WSF,179WSF,167.5077583,161.680547,,,,,,,,,,,,
160,184,160184,283.3895939,280.1788355,,179,POG,179POG,169.3659875,163.9641023,,,,,,,,,,,,
160,185,160185,378.0779173,422.3526399,,179,WAU,179WAU,171.7059575,176.9294991,,,,,,,,,,,,
160,186,160186,189.4919952,201.1128143,,179,WIT,179WIT,173.1274324,179.085052,,,,,,,,,,,,
160,187,160187,85.59204174,90.92638153,,179,MSN,179MSN,205.6738475,193.4771863,,,,,,,,,,,,
160,188,160188,232.461886,230.5218338,,179,SMD,179SMD,205.8400402,193.6766175,,,,,,,,,,,,
160,189,160189,357.3938693,351.1483889,,179,CBS,179CBS,200.7254713,194.3477012,,,,,,,,,,,,
160,190,160190,144.1150337,165.8388319,,179,DUL,179DUL,199.0197607,202.5937168,,,,,,,,,,,,
160,191,160191,288.0055256,314.9137308,,179,BVD,179BVD,210.7206416,205.5552353,,,,,,,,,,,,
160,192,160192,208.0925904,229.2229828,,179,WPN,179WPN,211.1167882,205.9855203,,,,,,,,,,,,
160,193,160193,337.5396175,359.3761879,,179,DUU,179DUU,202.1506079,206.5237888,,,,,,,,,,,,
160,194,160194,359.2048184,391.3343288,,179,SHW,179SHW,202.2550074,208.6020626,,,,,,,,,,,,
160,195,160195,49.67723185,61.14707252,,179,OSU,179OSU,209.5207754,210.0981205,,,,,,,,,,,,
160,196,160196,452.2226891,449.5847217,,179,OSH,179OSH,213.1134012,210.9018699,,,,,,,,,,,,
160,197,160197,462.3599705,461.127613,,179,FDL,179FDL,215.3036762,211.1870405,,,,,,,,,,,,
160,198,160198,296.7459045,296.2064083,,179,APP,179APP,209.8106739,215.6804144,,,,,,,,,,,,
160,199,160199,261.0614102,257.2497522,,179,JVL,179JVL,236.4328673,218.0885336,,,,,,,,,,,,
160,200,160200,202.386711,213.7802278,,179,BET,179BET,253.8607614,234.4799427,,,,,,,,,,,,
161,162,161162,191.9828044,198.1487802,,179,DPE,179DPE,227.408276,235.5402217,,,,,,,,,,,,
161,163,161163,71.3026392,83.08239911,,179,GBY,179GBY,229.7731083,239.0500629,,,,,,,,,,,,
161,164,161164,65.65572852,72.79626565,,179,SHB,179SHB,251.0725799,248.3867249,,,,,,,,,,,,
161,165,161165,85.28036048,91.51289169,,179,RCK,179RCK,270.1454319,249.6535268,,,,,,,,,,,,
161,166,161166,483.4297169,509.6751231,,179,MKE,179MKE,268.845847,250.0753101,,,,,,,,,,,,
161,167,161167,112.2736463,121.4702178,,179,OCO,179OCO,240.8380442,250.6967364,,,,,,,,,,,,
161,168,161168,49.90713975,59.8885677,,179,MKA,179MKA,274.6738485,255.7690343,,,,,,,,,,,,
161,169,161169,281.911022,287.5354492,,179,MTC,179MTC,254.3469636,260.3482944,,,,,,,,,,,,
161,170,161170,451.7620643,442.738845,,179,MWI,179MWI,259.635698,269.4943903,,,,,,,,,,,,
161,171,161171,380.1974258,392.533113,,179,SVT,179SVT,287.2900969,272.6177834,,,,,,,,,,,,
161,172,161172,136.1731846,140.9640104,,179,GLN,179GLN,333.6916149,312.0035669,,,,,,,,,,,,
161,173,161173,137.562096,138.9020295,,179,CHI,179CHI,345.5630526,321.7124254,,,,,,,,,,,,
161,174,161174,80.17273274,88.16604945,,179,LAN,179LAN,327.9294126,332.5878685,,,,,,,,,,,,
161,175,161175,31.91655402,39.85059735,,179,HKM,179HKM,336.1750214,341.3800128,,,,,,,,,,,,
161,176,161176,197.7488649,207.9571151,,179,HGH,179HGH,336.7375807,341.9826297,,,,,,,,,,,,
161,177,161177,112.3801201,126.7691538,,179,EMI,179EMI,339.3815848,342.5273256,,,,,,,,,,,,
161,178,161178,251.802525,257.9450455,,179,MQT,179MQT,352.3761466,363.870727,,,,,,,,,,,,
161,179,161179,279.3968319,290.3525269,,180,MSN,180MSN,44.57443875,45.63407144,,,,,,,,,,,,
161,180,161180,117.5978884,134.8791061,,180,SMD,180SMD,46.16724606,46.66344021,,,,,,,,,,,,
161,181,161181,350.9182229,349.5013633,,180,WDL,180WDL,61.17031941,66.18836403,,,,,,,,,,,,
161,182,161182,216.8938906,224.280915,,180,POG,180POG,66.82970126,72.559668,,,,,,,,,,,,
161,183,161183,48.03767216,57.4391812,,180,JVL,180JVL,77.71992383,74.28686019,,,,,,,,,,,,
161,184,161184,106.4978802,117.7302848,,180,CBS,180CBS,72.12752787,74.92782435,,,,,,,,,,,,
161,185,161185,304.5494433,324.6882024,,180,BVD,180BVD,85.53164464,88.48474881,,,,,,,,,,,,
161,186,161186,245.5404788,253.8970746,,180,BET,180BET,95.14781796,90.67826935,,,,,,,,,,,,
161,187,161187,303.7314323,300.5701331,,180,WSF,180WSF,91.4404721,93.04757238,,,,,,,,,,,,
161,188,161188,158.022846,162.1775258,,180,TOH,180TOH,90.9642515,99.37375687,,,,,,,,,,,,
161,189,161189,31.80860477,36.72600573,,180,WPN,180WPN,99.96849806,102.9327184,,,,,,,,,,,,
161,190,161190,267.6974404,273.5461713,,180,RCK,180RCK,111.4324884,105.8518534,,,,,,,,,,,,
161,191,161191,204.7460516,214.462979,,180,LSE,180LSE,107.5579304,111.1056443,,,,,,,,,,,,
161,192,161192,233.3958836,237.8577975,,180,MKE,180MKE,118.1329035,113.6040506,,,,,,,,,,,,
161,193,161193,119.8244224,121.5177287,,180,FDL,180FDL,115.21561,118.2377072,,,,,,,,,,,,
161,194,161194,183.7943443,201.5389399,,180,MKA,180MKA,123.9609051,119.2977747,,,,,,,,,,,,
161,195,161195,369.3121919,374.0783779,,180,SVT,180SVT,125.4911534,131.27831,,,,,,,,,,,,
161,196,161196,79.23221505,86.66819276,,180,OSH,180OSH,129.7124578,133.2282294,,,,,,,,,,,,
161,197,161197,93.0914964,102.3052842,,180,OSU,180OSU,131.3475108,135.0529883,,,,,,,,,,,,
161,198,161198,85.76456953,101.1468577,,180,SVU,180SVU,140.1690815,137.5769243,,,,,,,,,,,,
161,199,161199,123.6420639,130.6994738,,180,SVP,180SVP,140.4829191,137.9535294,,,,,,,,,,,,
161,200,161200,233.3807631,239.6154611,,180,WIN,180WIN,134.1647446,138.1592498,,,,,,,,,,,,
162,163,162163,120.8295993,133.6152392,,180,WAU,180WAU,143.6106713,146.0750388,,,,,,,,,,,,
162,164,162164,212.9975329,235.2493116,,180,APP,180APP,152.0897305,155.6860518,,,,,,,,,,,,
162,165,162165,169.513122,177.4325344,,180,SHB,180SHB,154.1726364,158.8721389,,,,,,,,,,,,
162,166,162166,353.0534784,392.5162163,,180,WSU,180WSU,166.4638587,159.3494081,,,,,,,,,,,,
162,167,162167,75.41615808,86.13005389,,180,ABB,180ABB,157.9151787,165.4282631,,,,,,,,,,,,
162,168,162168,154.6720987,172.3800363,,180,EUC,180EUC,174.349741,166.5809079,,,,,,,,,,,,
162,169,162169,142.8301737,159.6348106,,180,GLN,180GLN,174.9786714,168.2018935,,,,,,,,,,,,
162,170,162170,314.9348258,336.3399867,,180,WSJ,180WSJ,174.8757465,169.3067795,,,,,,,,,,,,
162,171,162171,251.7901874,277.6406461,,180,CHP,180CHP,179.7596897,173.0728464,,,,,,,,,,,,
162,172,162172,115.9859461,123.5798322,,180,RMN,180RMN,176.0972161,173.3404728,,,,,,,,,,,,
162,173,162173,64.57333449,71.42990211,,180,WIT,180WIT,175.9911462,174.9747657,,,,,,,,,,,,
162,174,162174,261.4699712,273.4921506,,180,MTC,180MTC,168.1270201,176.6127812,,,,,,,,,,,,
162,175,162175,219.5497925,226.1487214,,180,CHI,180CHI,186.8501091,177.910752,,,,,,,,,,,,
162,176,162176,85.28262648,101.1464739,,180,DPE,180DPE,175.3913325,178.4806409,,,,,,,,,,,,
162,177,162177,64.54511834,73.19510351,,180,GBY,180GBY,182.5471649,186.8227731,,,,,,,,,,,,
162,178,162178,78.63928656,87.00456147,,180,SNY,180SNY,191.189308,188.1085015,,,,,,,,,,,,
162,179,162179,192.4545934,218.2534343,,180,MNM,180MNM,197.1177328,188.1234098,,,,,,,,,,,,
162,180,162180,195.3183072,213.7321194,,180,SHW,180SHW,192.5332789,197.4972376,,,,,,,,,,,,
162,181,162181,233.4409844,250.7977535,,180,RDW,180RDW,196.43001,201.1614321,,,,,,,,,,,,
162,182,162182,79.05712901,90.48802191,,180,OCO,180OCO,211.3072421,214.3635516,,,,,,,,,,,,
162,183,162183,211.8134765,237.8945233,,180,MWI,180MWI,232.1197545,235.1760641,,,,,,,,,,,,
162,184,162184,136.2963155,145.0835807,,180,MSP,180MSP,258.2452047,242.6821596,,,,,,,,,,,,
162,185,162185,166.7126817,190.8953093,,180,MSL,180MSL,262.7057278,245.9106404,,,,,,,,,,,,
162,186,162186,99.44624039,116.7973839,,180,SCD,180SCD,325.0050014,306.5576281,,,,,,,,,,,,
162,187,162187,186.2541939,201.8665234,,180,EMI,180EMI,322.0686413,326.2477084,,,,,,,,,,,,
162,188,162188,128.5753496,142.3178121,,180,DUL,180DUL,332.3134745,327.5617318,,,,,,,,,,,,
162,189,162189,157.2874091,175.3985488,,180,DUU,180DUU,335.4443217,331.4918038,,,,,,,,,,,,
162,190,162190,176.9172019,201.3212444,,180,LAN,180LAN,356.7751264,352.5103484,,,,,,,,,,,,
162,191,162191,27.98929003,33.06284589,,180,HKM,180HKM,365.0207352,361.3024928,,,,,,,,,,,,
162,192,162192,189.5096452,217.1757878,,180,HGH,180HGH,365.5832944,361.9051097,,,,,,,,,,,,
162,193,162193,79.99366089,85.30885841,,180,MQT,180MQT,359.4712031,365.942619,,,,,,,,,,,,
162,194,162194,93.1045828,107.4692239,,181,MSL,181MSL,20.39460659,23.20160891,,,,,,,,,,,,
162,195,162195,251.8349534,275.3747681,,181,MSP,181MSP,28.24412971,29.91735642,,,,,,,,,,,,
162,196,162196,260.5294535,271.9942939,,181,SCD,181SCD,56.36667855,55.37759425,,,,,,,,,,,,
162,197,162197,274.3887349,287.6313853,,181,RDW,181RDW,64.8963244,70.65892633,,,,,,,,,,,,
162,198,162198,139.1723739,154.4707265,,181,MNM,181MNM,78.12241003,73.40863567,,,,,,,,,,,,
162,199,162199,138.5508254,146.9765527,,181,EUC,181EUC,99.8095934,92.28237,,,,,,,,,,,,
162,200,162200,71.89243254,79.08167579,,181,CHP,181CHP,102.2083669,97.19541252,,,,,,,,,,,,
